TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2018-03-28 17:30:49.420,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,882.4176,855.42126,851.79486,868.71796,889.67035,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.422,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,850.989,856.63007,852.1978,855.82416,888.46155,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.424,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,854.21246,855.82416,853.00366,865.4945,853.4066,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.427,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,867.1062,855.42126,853.4066,876.77655,878.7912,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.428,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,894.5055,855.42126,855.0183,889.67035,908.60803,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.431,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,889.2674,855.0183,857.4359,881.2088,888.86444,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.433,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,857.8388,853.4066,858.6447,862.674,835.2747,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.435,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,848.1685,850.989,859.85345,859.85345,843.73627,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.437,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,854.21246,847.3626,858.24176,865.4945,869.5238,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.439,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,878.3883,845.7509,859.0476,882.01465,863.8828,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.441,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,877.1795,849.3773,861.06226,878.3883,828.022,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.517,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49284548,-0.21360038,-0.29974335,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,848.97437,853.8095,861.8681,859.0476,828.022,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.539,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49223804,-0.26441175,-0.37747395,0.5812739,0.31521925,-0.4470723,-0.28958663,0.41695583,-0.024886793,-0.730148,-0.73796123,0.26475954,848.97437,853.8095,861.8681,859.0476,828.022,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.542,0.71639234,0.6033446,-0.0046553356,0.84272283,0.15176697,-0.26833835,-0.445303,0.3543113,0.49223804,-0.26441175,-0.37747395,0.5812739,0.29504183,-0.48589867,-0.32227466,0.43033567,-0.024886793,-0.730148,-0.73796123,0.26475954,848.97437,853.8095,861.8681,859.0476,828.022,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.545,0.70783633,0.57793057,-0.024652088,0.843338,0.15176697,-0.26833835,-0.445303,0.3543113,0.49223804,-0.26441175,-0.37747395,0.5812739,0.29504183,-0.48589867,-0.32227466,0.43033567,-0.024886793,-0.730148,-0.73796123,0.26475954,848.97437,853.8095,861.8681,859.0476,828.022,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.546,0.70783633,0.57793057,-0.024652088,0.843338,0.14293194,-0.33139187,-0.46275964,0.3351874,0.49223804,-0.26441175,-0.37747395,0.5812739,0.29504183,-0.48589867,-0.32227466,0.43033567,-0.024886793,-0.730148,-0.73796123,0.26475954,848.97437,853.8095,861.8681,859.0476,828.022,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.548,0.70783633,0.57793057,-0.024652088,0.843338,0.14293194,-0.33139187,-0.46275964,0.3351874,0.49223804,-0.26441175,-0.37747395,0.5812739,0.29504183,-0.48589867,-0.32227466,0.43033567,-0.015254733,-0.72340167,-0.7265103,0.27405995,848.97437,853.8095,861.8681,859.0476,828.022,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.519,0.70783633,0.57793057,-0.024652088,0.843338,0.14293194,-0.33139187,-0.46275964,0.3351874,0.49223804,-0.26441175,-0.37747395,0.5812739,0.29504183,-0.48589867,-0.32227466,0.43033567,-0.015254733,-0.72340167,-0.7265103,0.27405995,843.73627,854.61536,864.2857,862.27106,881.2088,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
2018-03-28 17:30:49.551,0.70783633,0.57793057,-0.024652088,0.843338,0.14293194,-0.33139187,-0.46275964,0.3351874,0.49223804,-0.26441175,-0.37747395,0.5812739,0.29504183,-0.48589867,-0.32227466,0.43033567,-0.015254733,-0.72340167,-0.7265103,0.27405995,852.6007,855.82416,861.8681,870.7326,873.5531,-0.08880615234375,0.12030029296875,0.9964599609375,0.306549072265625,2.08602905273437,2.930908203125,1,1,1,1,1,41.25,
